,year,school,subject,t_band6,t_male,t_female
6166,2014,Kandos High School,15320,1,0,1
6167,2014,Kandos High School,15390,1,0,1
6168,2014,Stella Maris College,15380,1,0,1
6169,2014,Stella Maris College,15220,2,0,2
6170,2014,Stella Maris College,15180,2,0,2
6171,2014,Stella Maris College,15700,1,0,1
6172,2014,Stella Maris College,15235,11,1,10
6173,2014,Stella Maris College,15270,2,0,2
6174,2014,Stella Maris College,15090,1,0,1
6175,2014,Stella Maris College,15040,7,0,7
6176,2014,Stella Maris College,15340,2,0,2
6177,2014,Stella Maris College,15370,1,0,1
6178,2014,Stella Maris College,15390,4,0,4
6179,2014,Stella Maris College,15060,1,0,1
6180,2014,Stella Maris College,15400,12,0,12
6181,2014,Stella Maris College,15235,2,0,2
6182,2014,Stella Maris College,15160,1,0,1
6183,2014,Stella Maris College,15290,4,0,4
6184,2014,Stella Maris College,15080,4,0,4
6185,2014,Stella Maris College,15060,1,0,1
6186,2014,Stella Maris College,15320,3,0,3
6187,2014,Stella Maris College,15140,2,0,2
6188,2014,Stella Maris College,15140,10,0,10
6189,2014,Stella Maris College,15220,2,0,2
6190,2014,Stella Maris College,15210,1,0,1
6191,2014,Stella Maris College,15390,4,0,4
6192,2014,Stella Maris College,15240,2,0,2
6193,2014,Stella Maris College,15080,1,0,1
6194,2014,Stella Maris College,15240,3,0,3
6195,2014,Stella Maris College,15030,2,0,2
6196,2014,Stella Maris College,15070,2,0,2
6197,2014,Stella Maris College,15280,2,0,2
6198,2014,Stella Maris College,15290,2,0,2
6199,2014,Stella Maris College,26599,3,0,3
6200,2014,Stella Maris College,27099,2,1,1
6201,2014,Stella Maris College,15370,4,0,4
6202,2014,Stella Maris College,15380,1,0,1
6203,2014,Stella Maris College,15310,1,1,0
6204,2014,Stella Maris College,15110,1,0,1
6205,2014,Stella Maris College,15020,2,0,2
6206,2014,St Clair High School,15235,1,1,0
6207,2014,St Clair High School,15140,1,0,1
6208,2014,St Clair High School,15350,1,0,1
6209,2014,St Clair High School,15140,1,0,1
6210,2014,Oakhill College Castle Hill,15090,3,2,1
6211,2014,Oakhill College Castle Hill,15120,2,2,0
6212,2014,Oakhill College Castle Hill,15340,1,0,1
6213,2014,Oakhill College Castle Hill,15190,1,0,1
6214,2014,Oakhill College Castle Hill,15220,5,1,4
6215,2014,Oakhill College Castle Hill,15310,1,1,0
6216,2014,Oakhill College Castle Hill,15235,5,2,3
6217,2014,Oakhill College Castle Hill,15090,7,5,2
6218,2014,Oakhill College Castle Hill,15040,5,2,3
6219,2014,Oakhill College Castle Hill,15340,7,6,1
6220,2014,Oakhill College Castle Hill,15250,4,4,0
6221,2014,Oakhill College Castle Hill,15370,1,1,0
6222,2014,Oakhill College Castle Hill,15350,1,0,1
6223,2014,Oakhill College Castle Hill,15400,1,1,0
6224,2014,Oakhill College Castle Hill,15300,3,3,0
6225,2014,Oakhill College Castle Hill,15235,15,10,5
6226,2014,Oakhill College Castle Hill,15250,12,8,4
6227,2014,Oakhill College Castle Hill,15160,7,4,3
6228,2014,Oakhill College Castle Hill,15290,5,4,1
6229,2014,Oakhill College Castle Hill,15080,2,0,2
6230,2014,Oakhill College Castle Hill,15330,4,4,0
6231,2014,Oakhill College Castle Hill,15050,7,7,0
6232,2014,Oakhill College Castle Hill,15320,4,1,3
6233,2014,Oakhill College Castle Hill,15320,4,2,2
6234,2014,Oakhill College Castle Hill,15140,1,0,1
6235,2014,Oakhill College Castle Hill,15200,2,2,0
6236,2014,Oakhill College Castle Hill,15350,3,1,2
6237,2014,Oakhill College Castle Hill,15140,8,5,3
6238,2014,Oakhill College Castle Hill,15220,3,1,2
6239,2014,Oakhill College Castle Hill,15240,19,15,4
6240,2014,Oakhill College Castle Hill,15240,11,10,1
6241,2014,Oakhill College Castle Hill,15030,5,4,1
6242,2014,Oakhill College Castle Hill,26499,1,0,1
6243,2014,Oakhill College Castle Hill,15200,2,2,0
6244,2014,Oakhill College Castle Hill,15070,1,0,1
6245,2014,Oakhill College Castle Hill,15280,1,0,1
6246,2014,Oakhill College Castle Hill,15260,3,1,2
6247,2014,Oakhill College Castle Hill,15370,26,16,10
6248,2014,Oakhill College Castle Hill,15380,5,4,1
6249,2014,Oakhill College Castle Hill,15310,3,3,0
6250,2014,Oakhill College Castle Hill,15020,1,0,1
6251,2014,Oakhill College Castle Hill,15100,1,1,0
6252,2014,Oakhill College Castle Hill,15260,1,1,0
6253,2014,Oakhill College Castle Hill,15020,3,1,2
6254,2014,Coonabarabran High School,15120,1,1,0
6255,2014,Coonabarabran High School,15220,2,1,1
6256,2014,Coonabarabran High School,15235,1,0,1
6257,2014,Coonabarabran High School,15060,1,0,1
6258,2014,Coonabarabran High School,15060,1,0,1
6259,2014,Coonabarabran High School,15320,4,1,3
6260,2014,Coonabarabran High School,15140,1,1,0
6261,2014,Coonabarabran High School,15220,1,1,0
6262,2014,Coonabarabran High School,15010,2,1,1
6263,2014,Coonabarabran High School,15120,5,4,1
6264,2014,Kesser Torah College,15610,5,0,5
6265,2014,Kesser Torah College,15180,1,1,0
6266,2014,Kesser Torah College,15280,1,0,1
6267,2014,Kesser Torah College,15400,1,0,1
6268,2014,Kesser Torah College,16000,2,0,2
6269,2014,Kesser Torah College,15320,1,1,0
6270,2014,Kesser Torah College,15400,1,0,1
6271,2014,Kesser Torah College,15140,1,0,1
6272,2014,Kesser Torah College,15030,1,1,0
6273,2014,Kesser Torah College,15610,1,0,1
6274,2014,Kesser Torah College,15600,5,0,5
6275,2014,Kesser Torah College,15020,1,0,1
6276,2014,Sutherland Shire Christian School,15220,2,2,0
6277,2014,Sutherland Shire Christian School,15040,1,1,0
6278,2014,Sutherland Shire Christian School,15400,1,1,0
6279,2014,Sutherland Shire Christian School,15235,2,2,0
6280,2014,Sutherland Shire Christian School,15290,1,1,0
6281,2014,Sutherland Shire Christian School,15320,1,1,0
6282,2014,Sutherland Shire Christian School,15320,2,1,1
6283,2014,Sutherland Shire Christian School,15140,1,1,0
6284,2014,Sutherland Shire Christian School,15390,2,0,2
6285,2014,Sutherland Shire Christian School,15370,4,4,0
6286,2014,Richard Johnson Anglican School,16070,1,0,1
6287,2014,Richard Johnson Anglican School,15250,1,1,0
6288,2014,Richard Johnson Anglican School,15050,1,1,0
6289,2014,Richard Johnson Anglican School,15330,1,1,0
6290,2014,Richard Johnson Anglican School,15140,1,1,0
6291,2014,Richard Johnson Anglican School,15030,1,1,0
6292,2014,Richard Johnson Anglican School,15260,1,1,0
6293,2014,Kirrawee High School,15120,1,1,0
6294,2014,Kirrawee High School,15170,1,0,1
6295,2014,Kirrawee High School,15220,3,0,3
6296,2014,Kirrawee High School,15310,1,0,1
6297,2014,Kirrawee High School,15235,2,1,1
6298,2014,Kirrawee High School,15270,1,0,1
6299,2014,Kirrawee High School,15090,2,1,1
6300,2014,Kirrawee High School,15680,1,0,1
6301,2014,Kirrawee High School,15250,2,2,0
6302,2014,Kirrawee High School,15235,5,1,4
6303,2014,Kirrawee High School,15160,2,1,1
6304,2014,Kirrawee High School,15290,5,2,3
6305,2014,Kirrawee High School,15835,1,1,0
6306,2014,Kirrawee High School,15160,1,0,1
6307,2014,Kirrawee High School,15320,9,1,8
6308,2014,Kirrawee High School,15140,1,0,1
6309,2014,Kirrawee High School,15270,4,1,3
6310,2014,Kirrawee High School,15070,1,0,1
6311,2014,Kirrawee High School,15350,1,0,1
6312,2014,Kirrawee High School,15140,10,0,10
6313,2014,Kirrawee High School,15220,2,2,0
6314,2014,Kirrawee High School,15390,1,0,1
6315,2014,Kirrawee High School,15240,1,0,1
6316,2014,Kirrawee High School,15240,3,2,1
6317,2014,Kirrawee High School,15030,1,0,1
6318,2014,Kirrawee High School,15070,1,0,1
6319,2014,Kirrawee High School,27099,1,0,1
6320,2014,Kirrawee High School,15170,2,1,1
6321,2014,Kirrawee High School,15310,4,2,2
6322,2014,Kirrawee High School,16050,1,0,1
6323,2014,Kirrawee High School,15020,3,1,2
6324,2014,Gorokan High School,15240,1,1,0
6325,2014,St Catherine's Catholic College,15090,2,0,2
6326,2014,St Catherine's Catholic College,15090,3,1,2
6327,2014,St Catherine's Catholic College,15250,1,1,0
6328,2014,St Catherine's Catholic College,15290,4,2,2
6329,2014,St Catherine's Catholic College,15320,2,1,1
6330,2014,St Catherine's Catholic College,15140,1,0,1
6331,2014,St Catherine's Catholic College,15240,3,2,1
6332,2014,Quirindi High School,15320,1,0,1
6333,2014,Quirindi High School,15170,1,0,1
6334,2014,St Vincent's College,15380,2,0,2
6335,2014,St Vincent's College,15090,1,0,1
6336,2014,St Vincent's College,15220,3,0,3
6337,2014,St Vincent's College,15270,1,0,1
6338,2014,St Vincent's College,15090,5,0,5
6339,2014,St Vincent's College,15690,1,0,1
6340,2014,St Vincent's College,15680,1,0,1
6341,2014,St Vincent's College,15350,1,0,1
6342,2014,St Vincent's College,15400,2,0,2
6343,2014,St Vincent's College,15250,1,0,1
6344,2014,St Vincent's College,15160,4,0,4
6345,2014,St Vincent's College,15290,2,0,2
6346,2014,St Vincent's College,15080,2,0,2
6347,2014,St Vincent's College,15050,1,0,1
6348,2014,St Vincent's College,15320,1,0,1
6349,2014,St Vincent's College,15160,2,0,2
6350,2014,St Vincent's College,15320,1,0,1
6351,2014,St Vincent's College,15140,2,0,2
6352,2014,St Vincent's College,15070,1,0,1
6353,2014,St Vincent's College,15350,2,0,2
6354,2014,St Vincent's College,15140,10,1,9
6355,2014,St Vincent's College,15220,1,0,1
6356,2014,St Vincent's College,15240,5,0,5
6357,2014,St Vincent's College,15080,5,0,5
6358,2014,St Vincent's College,15030,1,0,1
6359,2014,St Vincent's College,15370,7,0,7
6360,2014,St Vincent's College,15380,4,1,3
6361,2014,St Vincent's College,15170,1,0,1
6362,2014,St Vincent's College,15020,3,0,3
6363,2014,Moorefield Girls High School,15170,1,0,1
6364,2014,Moorefield Girls High School,15160,1,0,1
6365,2014,Moorefield Girls High School,15140,1,0,1
6366,2014,Moorefield Girls High School,15140,1,0,1
6367,2014,Moorefield Girls High School,15240,1,0,1
6368,2014,Moorefield Girls High School,15020,2,0,2
6369,2014,Central Coast Grammar School,15210,1,1,0
6370,2014,Central Coast Grammar School,15360,2,2,0
6371,2014,Central Coast Grammar School,15170,1,0,1
6372,2014,Central Coast Grammar School,15235,1,0,1
6373,2014,Central Coast Grammar School,15270,3,0,3
6374,2014,Central Coast Grammar School,15040,1,0,1
6375,2014,Central Coast Grammar School,15680,1,0,1
6376,2014,Central Coast Grammar School,15250,2,2,0
6377,2014,Central Coast Grammar School,15370,2,0,2
6378,2014,Central Coast Grammar School,15350,4,0,4
6379,2014,Central Coast Grammar School,15400,3,2,1
6380,2014,Central Coast Grammar School,15235,1,1,0
6381,2014,Central Coast Grammar School,15160,1,0,1
6382,2014,Central Coast Grammar School,15290,2,2,0
6383,2014,Central Coast Grammar School,15330,2,2,0
6384,2014,Central Coast Grammar School,15350,8,0,8
6385,2014,Central Coast Grammar School,15140,4,0,4
6386,2014,Central Coast Grammar School,15240,4,3,1
6387,2014,Central Coast Grammar School,15240,1,1,0
6388,2014,Central Coast Grammar School,15030,1,0,1
6389,2014,Central Coast Grammar School,15290,1,0,1
6390,2014,Central Coast Grammar School,15370,13,4,9
6391,2014,Central Coast Grammar School,15170,4,1,3
6392,2014,Central Coast Grammar School,15100,1,0,1
6393,2014,Central Coast Grammar School,15100,1,0,1
6394,2014,Central Coast Grammar School,15020,5,0,5
6395,2014,The Riverina Anglican College,26799,2,2,0
6396,2014,The Riverina Anglican College,26299,1,1,0
6397,2014,The Riverina Anglican College,15220,1,0,1
6398,2014,The Riverina Anglican College,15235,1,1,0
6399,2014,The Riverina Anglican College,15270,2,0,2
6400,2014,The Riverina Anglican College,15130,1,0,1
6401,2014,The Riverina Anglican College,15340,4,1,3
6402,2014,The Riverina Anglican College,15400,2,0,2
6403,2014,The Riverina Anglican College,15235,1,0,1
6404,2014,The Riverina Anglican College,15250,1,0,1
6405,2014,The Riverina Anglican College,15290,3,0,3
6406,2014,The Riverina Anglican College,15050,1,0,1
6407,2014,The Riverina Anglican College,15320,1,0,1
6408,2014,The Riverina Anglican College,15320,2,1,1
6409,2014,The Riverina Anglican College,15140,2,0,2
6410,2014,The Riverina Anglican College,15390,3,0,3
6411,2014,The Riverina Anglican College,15240,2,0,2
6412,2014,The Riverina Anglican College,15030,1,1,0
6413,2014,The Riverina Anglican College,15240,1,0,1
6414,2014,The Riverina Anglican College,15030,2,0,2
6415,2014,The Riverina Anglican College,15110,1,0,1
6416,2014,The Riverina Anglican College,15020,1,0,1
6417,2014,Lucas Heights Community School,15180,1,0,1
6418,2014,Lucas Heights Community School,26199,1,0,1
6419,2014,Lucas Heights Community School,15180,1,0,1
6420,2014,Lucas Heights Community School,15235,5,3,2
6421,2014,Lucas Heights Community School,15320,2,0,2
6422,2014,Lucas Heights Community School,15350,1,0,1
6423,2014,Lucas Heights Community School,15240,1,0,1
6424,2014,Lucas Heights Community School,15030,1,0,1
6425,2014,Oxley High School,15190,1,0,1
6426,2014,Oxley High School,15220,1,0,1
6427,2014,Oxley High School,15180,1,0,1
6428,2014,Oxley High School,15235,1,0,1
6429,2014,Oxley High School,15250,1,0,1
6430,2014,Oxley High School,15250,1,1,0
6431,2014,Oxley High School,15050,1,1,0
6432,2014,Oxley High School,15320,1,0,1
6433,2014,Oxley High School,15330,2,2,0
6434,2014,Oxley High School,15140,2,1,1
6435,2014,Oxley High School,15240,1,0,1
6436,2014,Oxley High School,15310,1,1,0
6437,2014,Sydney Grammar School,15570,1,1,0
6438,2014,Sydney Grammar School,15170,1,1,0
6439,2014,Sydney Grammar School,15190,8,8,0
6440,2014,Sydney Grammar School,15680,11,11,0
6441,2014,Sydney Grammar School,15910,20,20,0
6442,2014,Sydney Grammar School,15310,3,3,0
6443,2014,Sydney Grammar School,15710,3,3,0
6444,2014,Sydney Grammar School,15235,3,3,0
6445,2014,Sydney Grammar School,15810,1,1,0
6446,2014,Sydney Grammar School,15270,9,9,0
6447,2014,Sydney Grammar School,15570,1,1,0
6448,2014,Sydney Grammar School,15800,3,3,0
6449,2014,Sydney Grammar School,15550,2,2,0
6450,2014,Sydney Grammar School,15900,18,18,0
6451,2014,Sydney Grammar School,15690,7,7,0
6452,2014,Sydney Grammar School,15680,5,5,0
6453,2014,Sydney Grammar School,15690,2,2,0
6454,2014,Sydney Grammar School,15250,11,9,2
6455,2014,Sydney Grammar School,15280,6,6,0
6456,2014,Sydney Grammar School,15400,13,13,0
6457,2014,Sydney Grammar School,15300,7,7,0
6458,2014,Sydney Grammar School,15235,1,1,0
6459,2014,Sydney Grammar School,15250,47,47,0
6460,2014,Sydney Grammar School,15300,1,1,0
6461,2014,Sydney Grammar School,15160,32,32,0
6462,2014,Sydney Grammar School,15290,2,2,0
6463,2014,Sydney Grammar School,15330,11,11,0
6464,2014,Sydney Grammar School,15050,27,26,1
6465,2014,Sydney Grammar School,15160,1,1,0
6466,2014,Sydney Grammar School,15320,4,4,0
6467,2014,Sydney Grammar School,15140,4,4,0
6468,2014,Sydney Grammar School,15810,3,3,0
6469,2014,Sydney Grammar School,15580,8,8,0
6470,2014,Sydney Grammar School,15270,4,4,0
6471,2014,Sydney Grammar School,15400,3,3,0
6472,2014,Sydney Grammar School,15330,20,20,0
6473,2014,Sydney Grammar School,15140,71,71,0
6474,2014,Sydney Grammar School,15190,8,8,0
6475,2014,Sydney Grammar School,15240,26,26,0
6476,2014,Sydney Grammar School,15590,7,7,0
6477,2014,Sydney Grammar School,15030,3,3,0
6478,2014,Sydney Grammar School,15240,11,11,0
6479,2014,Sydney Grammar School,15900,1,1,0
6480,2014,Sydney Grammar School,15030,17,17,0
6481,2014,Sydney Grammar School,15280,6,6,0
6482,2014,Sydney Grammar School,15260,1,1,0
6483,2014,Sydney Grammar School,15800,4,4,0
6484,2014,Sydney Grammar School,15820,1,1,0
6485,2014,Sydney Grammar School,15170,9,9,0
6486,2014,Sydney Grammar School,15310,5,5,0
6487,2014,Sydney Grammar School,15020,1,1,0
6488,2014,Sydney Grammar School,15550,3,3,0
6489,2014,Sydney Grammar School,15260,26,26,0
6490,2014,Sydney Grammar School,15110,22,22,0
6491,2014,Sydney Grammar School,15020,9,9,0
6492,2014,St Francis Xavier's College,15380,1,0,1
6493,2014,St Francis Xavier's College,15170,4,2,2
6494,2014,St Francis Xavier's College,15190,1,0,1
6495,2014,St Francis Xavier's College,15220,4,0,4
6496,2014,St Francis Xavier's College,15235,4,1,3
6497,2014,St Francis Xavier's College,15270,1,0,1
6498,2014,St Francis Xavier's College,15090,1,0,1
6499,2014,St Francis Xavier's College,15040,3,0,3
6500,2014,St Francis Xavier's College,15680,1,1,0
6501,2014,St Francis Xavier's College,15340,3,2,1
6502,2014,St Francis Xavier's College,15350,1,0,1
6503,2014,St Francis Xavier's College,15060,1,0,1
6504,2014,St Francis Xavier's College,15235,6,3,3
6505,2014,St Francis Xavier's College,15250,1,1,0
6506,2014,St Francis Xavier's College,15160,7,0,7
6507,2014,St Francis Xavier's College,15290,4,2,2
6508,2014,St Francis Xavier's College,15060,4,0,4
6509,2014,St Francis Xavier's College,15320,6,1,5
6510,2014,St Francis Xavier's College,15320,7,2,5
6511,2014,St Francis Xavier's College,15140,4,1,3
6512,2014,St Francis Xavier's College,26299,1,1,0
6513,2014,St Francis Xavier's College,15200,1,1,0
6514,2014,St Francis Xavier's College,15330,1,1,0
6515,2014,St Francis Xavier's College,15350,1,0,1
6516,2014,St Francis Xavier's College,15140,14,2,12
6517,2014,St Francis Xavier's College,15220,1,1,0
6518,2014,St Francis Xavier's College,15190,1,1,0
6519,2014,St Francis Xavier's College,15390,1,0,1
6520,2014,St Francis Xavier's College,15240,2,1,1
6521,2014,St Francis Xavier's College,15030,1,1,0
6522,2014,St Francis Xavier's College,15240,3,3,0
6523,2014,St Francis Xavier's College,15030,3,0,3
6524,2014,St Francis Xavier's College,15200,6,5,1
6525,2014,St Francis Xavier's College,26599,1,0,1
6526,2014,St Francis Xavier's College,15370,6,1,5
6527,2014,St Francis Xavier's College,15380,10,0,10
6528,2014,St Francis Xavier's College,15170,1,0,1
6529,2014,St Francis Xavier's College,15670,4,0,4
6530,2014,St Francis Xavier's College,15100,3,1,2
6531,2014,St Francis Xavier's College,15100,1,0,1
6532,2014,St Francis Xavier's College,15020,3,1,2
6533,2014,Penrith High School,15090,4,1,3
6534,2014,Penrith High School,15120,1,1,0
6535,2014,Penrith High School,27299,1,0,1
6536,2014,Penrith High School,15220,8,3,5
6537,2014,Penrith High School,15310,2,1,1
6538,2014,Penrith High School,15270,11,5,6
6539,2014,Penrith High School,15090,3,2,1
6540,2014,Penrith High School,15040,9,3,6
6541,2014,Penrith High School,15680,1,0,1
6542,2014,Penrith High School,15250,16,11,5
6543,2014,Penrith High School,15370,2,0,2
6544,2014,Penrith High School,15350,2,0,2
6545,2014,Penrith High School,15280,5,3,2
6546,2014,Penrith High School,15400,6,2,4
6547,2014,Penrith High School,15300,2,1,1
6548,2014,Penrith High School,15250,9,7,2
6549,2014,Penrith High School,15160,13,3,10
6550,2014,Penrith High School,15290,7,4,3
6551,2014,Penrith High School,15050,4,3,1
6552,2014,Penrith High School,15320,7,1,6
6553,2014,Penrith High School,15160,1,1,0
6554,2014,Penrith High School,15320,7,3,4
6555,2014,Penrith High School,15140,2,0,2
6556,2014,Penrith High School,15810,2,2,0
6557,2014,Penrith High School,15790,1,0,1
6558,2014,Penrith High School,15350,3,1,2
6559,2014,Penrith High School,15140,35,18,17
6560,2014,Penrith High School,15220,1,0,1
6561,2014,Penrith High School,15390,1,0,1
6562,2014,Penrith High School,15240,24,15,9
6563,2014,Penrith High School,15240,10,5,5
6564,2014,Penrith High School,15030,1,0,1
6565,2014,Penrith High School,15200,2,2,0
6566,2014,Penrith High School,15280,2,1,1
6567,2014,Penrith High School,15260,6,6,0
6568,2014,Penrith High School,15800,2,2,0
6569,2014,Penrith High School,15290,3,1,2
6570,2014,Penrith High School,15820,1,1,0
6571,2014,Penrith High School,15370,19,7,12
6572,2014,Penrith High School,15170,2,2,0
6573,2014,Penrith High School,15020,1,0,1
6574,2014,Penrith High School,15120,1,1,0
6575,2014,Penrith High School,15260,1,1,0
6576,2014,Penrith High School,15020,6,2,4
6577,2014,Penrith High School,15040,1,1,0
6578,2014,Pittwater High School,15380,1,1,0
6579,2014,Pittwater High School,15180,2,1,1
6580,2014,Pittwater High School,15090,1,0,1
6581,2014,Pittwater High School,15340,2,2,0
6582,2014,Pittwater High School,15250,2,1,1
6583,2014,Pittwater High School,15160,2,0,2
6584,2014,Pittwater High School,15400,2,1,1
6585,2014,Pittwater High School,15140,3,1,2
6586,2014,Pittwater High School,15390,3,0,3
6587,2014,Pittwater High School,15240,1,1,0
6588,2014,Pittwater High School,15240,2,2,0
6589,2014,Pittwater High School,15030,1,1,0
6590,2014,Pittwater High School,26599,2,1,1
6591,2014,Pittwater High School,15380,1,0,1
6592,2014,Pittwater High School,15170,1,0,1
6593,2014,Pittwater High School,15310,4,2,2
6594,2014,Pittwater High School,15020,1,0,1
6595,2014,Pittwater High School,15670,9,3,6
6596,2014,Pittwater High School,15020,3,1,2
6597,2014,Asquith Girls High School,15220,1,0,1
6598,2014,Asquith Girls High School,15235,1,0,1
6599,2014,Asquith Girls High School,15060,1,0,1
6600,2014,Asquith Girls High School,15400,1,0,1
6601,2014,Asquith Girls High School,15235,3,0,3
6602,2014,Asquith Girls High School,15060,1,0,1
6603,2014,Asquith Girls High School,15160,2,0,2
6604,2014,Asquith Girls High School,16100,1,0,1
6605,2014,Asquith Girls High School,15350,2,0,2
6606,2014,Asquith Girls High School,15220,1,0,1
6607,2014,Asquith Girls High School,26499,1,0,1
6608,2014,Asquith Girls High School,15200,1,0,1
6609,2014,Asquith Girls High School,15020,1,0,1
6610,2014,Asquith Girls High School,15020,1,0,1
6611,2014,Glendale High School,15400,1,0,1
6612,2014,Glendale High School,15290,1,0,1
6613,2014,Campbelltown Performing Arts High School,15090,2,1,1
6614,2014,Campbelltown Performing Arts High School,15290,2,1,1
6615,2014,Campbelltown Performing Arts High School,15740,1,1,0
6616,2014,Campbelltown Performing Arts High School,15240,1,1,0
6617,2014,Campbelltown Performing Arts High School,15030,1,1,0
6618,2014,William Branwhite Clarke College,15090,1,0,1
6619,2014,William Branwhite Clarke College,15220,4,1,3
6620,2014,William Branwhite Clarke College,15180,1,0,1
6621,2014,William Branwhite Clarke College,15180,1,0,1
6622,2014,William Branwhite Clarke College,15235,2,0,2
6623,2014,William Branwhite Clarke College,15270,2,0,2
6624,2014,William Branwhite Clarke College,15090,2,1,1
6625,2014,William Branwhite Clarke College,15040,1,0,1
6626,2014,William Branwhite Clarke College,15680,2,1,1
6627,2014,William Branwhite Clarke College,15340,3,1,2
6628,2014,William Branwhite Clarke College,15400,1,0,1
6629,2014,William Branwhite Clarke College,15235,2,1,1
6630,2014,William Branwhite Clarke College,15250,3,2,1
6631,2014,William Branwhite Clarke College,15300,1,1,0
6632,2014,William Branwhite Clarke College,15160,6,1,5
6633,2014,William Branwhite Clarke College,15290,3,1,2
6634,2014,William Branwhite Clarke College,15050,2,1,1
6635,2014,William Branwhite Clarke College,15320,2,0,2
6636,2014,William Branwhite Clarke College,15160,1,1,0
6637,2014,William Branwhite Clarke College,15320,1,0,1
6638,2014,William Branwhite Clarke College,15270,5,0,5
6639,2014,William Branwhite Clarke College,15330,1,1,0
6640,2014,William Branwhite Clarke College,15350,2,1,1
6641,2014,William Branwhite Clarke College,15140,7,3,4
6642,2014,William Branwhite Clarke College,15220,3,0,3
6643,2014,William Branwhite Clarke College,15240,1,0,1
6644,2014,William Branwhite Clarke College,15030,3,1,2
6645,2014,William Branwhite Clarke College,15200,1,1,0
6646,2014,William Branwhite Clarke College,15170,1,1,0
6647,2014,William Branwhite Clarke College,15310,3,3,0
6648,2014,William Branwhite Clarke College,15020,1,0,1
6649,2014,William Branwhite Clarke College,15100,1,0,1
6650,2014,William Branwhite Clarke College,15260,1,1,0
6651,2014,William Branwhite Clarke College,15020,7,2,5
6652,2014,William Branwhite Clarke College,15040,1,0,1
6653,2014,Corrimal High School,15060,1,1,0
6654,2014,Coffs Harbour Christian Community School,15400,1,0,1
6655,2014,Coffs Harbour Christian Community School,15235,1,0,1
6656,2014,Coffs Harbour Christian Community School,15200,1,1,0
6657,2014,Coffs Harbour Christian Community School,15140,1,0,1
6658,2014,Coffs Harbour Christian Community School,15240,1,1,0
6659,2014,Coffs Harbour Christian Community School,15200,3,3,0
6660,2014,Coffs Harbour Christian Community School,15380,2,0,2
6661,2014,Condell Park High School,15090,1,0,1
6662,2014,Condell Park High School,15235,1,1,0
6663,2014,Marist Sisters' College Woolwich,15220,2,0,2
6664,2014,Marist Sisters' College Woolwich,26199,1,0,1
6665,2014,Marist Sisters' College Woolwich,15180,1,0,1
6666,2014,Marist Sisters' College Woolwich,15235,4,0,4
6667,2014,Marist Sisters' College Woolwich,15270,2,0,2
6668,2014,Marist Sisters' College Woolwich,15040,7,0,7
6669,2014,Marist Sisters' College Woolwich,15340,1,0,1
6670,2014,Marist Sisters' College Woolwich,15370,4,0,4
6671,2014,Marist Sisters' College Woolwich,15350,2,0,2
6672,2014,Marist Sisters' College Woolwich,15280,1,0,1
6673,2014,Marist Sisters' College Woolwich,15060,1,0,1
6674,2014,Marist Sisters' College Woolwich,15400,2,0,2
6675,2014,Marist Sisters' College Woolwich,15290,1,0,1
6676,2014,Marist Sisters' College Woolwich,15060,1,0,1
6677,2014,Marist Sisters' College Woolwich,15320,3,0,3
6678,2014,Marist Sisters' College Woolwich,15140,1,0,1
6679,2014,Marist Sisters' College Woolwich,15400,2,0,2
6680,2014,Marist Sisters' College Woolwich,15350,2,0,2
6681,2014,Marist Sisters' College Woolwich,15140,5,0,5
6682,2014,Marist Sisters' College Woolwich,15220,1,0,1
6683,2014,Marist Sisters' College Woolwich,15390,1,0,1
6684,2014,Marist Sisters' College Woolwich,16020,2,0,2
6685,2014,Marist Sisters' College Woolwich,15240,7,0,7
6686,2014,Marist Sisters' College Woolwich,15030,1,0,1
6687,2014,Marist Sisters' College Woolwich,26499,2,0,2
6688,2014,Marist Sisters' College Woolwich,15290,1,0,1
6689,2014,Marist Sisters' College Woolwich,26599,1,0,1
6690,2014,Marist Sisters' College Woolwich,15370,4,0,4
6691,2014,Marist Sisters' College Woolwich,15380,5,0,5
6692,2014,Marist Sisters' College Woolwich,15020,2,0,2
6693,2014,Australian International School Malaysia,15240,1,0,1
6694,2014,Australian International School Malaysia,15040,1,0,1
6695,2014,Pittwater House Schools,15090,1,1,0
6696,2014,Pittwater House Schools,15170,1,1,0
6697,2014,Pittwater House Schools,15235,2,0,2
6698,2014,Pittwater House Schools,15340,1,0,1
6699,2014,Pittwater House Schools,15250,1,1,0
6700,2014,Pittwater House Schools,15235,2,1,1
6701,2014,Pittwater House Schools,15250,1,1,0
6702,2014,Pittwater House Schools,15080,2,0,2
6703,2014,Pittwater House Schools,15320,3,0,3
6704,2014,Pittwater House Schools,15140,1,0,1
6705,2014,Pittwater House Schools,15080,1,1,0
6706,2014,Pittwater House Schools,15240,3,2,1
6707,2014,Pittwater House Schools,15200,4,3,1
6708,2014,Pittwater House Schools,15260,1,1,0
6709,2014,Pittwater House Schools,15020,1,1,0
6710,2014,Pittwater House Schools,15020,1,0,1
6711,2014,Pittwater House Schools,15040,2,2,0
6712,2014,Marist College Kogarah,15220,1,1,0
6713,2014,Marist College Kogarah,26199,1,1,0
6714,2014,Marist College Kogarah,15235,3,3,0
6715,2014,Marist College Kogarah,15360,1,1,0
6716,2014,Marist College Kogarah,15800,1,1,0
6717,2014,Marist College Kogarah,15130,4,4,0
